CDF87209.1	CM003570.1	30.579	1210	1392	63	1192	858582	862166	3.22e-154	518
CDF87210.1	CM003566.1	42.251	2639	2620	10	2582	1020379	1028220	0.0	2139
CDF87210.1	CM003570.1	22.957	1738	2620	968	2566	755999	760726	6.11e-112	400
CDF87211.1	CM003570.1	53.812	446	435	1	426	857594	856308	7.34e-120	383
CDF87212.1	CM003570.1	61.992	492	582	100	582	855822	854356	0.0	612
CDF87213.1	CM003570.1	55.338	665	638	11	638	854027	852090	0.0	680
CDF87213.1	CM003570.1	33.234	337	638	58	376	486045	485167	1.01e-46	177
CDF87213.1	CM003570.1	34.194	310	638	101	381	467213	466410	1.32e-38	152
CDF87213.1	CM003570.1	29.330	358	638	56	396	659514	660494	9.72e-33	134
CDF87213.1	CM003570.1	26.100	341	638	61	382	257418	256597	1.43e-17	86.3
CDF87213.1	CM003570.1	26.522	230	638	55	281	262125	262679	9.11e-14	73.6
CDF87213.1	CM003565.1	36.471	340	638	63	397	484372	483458	9.95e-63	225
CDF87213.1	CM003565.1	26.807	332	638	57	374	517274	518164	2.47e-25	110
CDF87213.1	CM003558.1	36.503	326	638	56	376	540090	540965	2.96e-53	196
CDF87213.1	CM003558.1	31.157	337	638	44	375	184274	185200	9.81e-38	149
CDF87213.1	CM003560.1	34.954	329	638	58	382	1248667	1247792	2.76e-51	191
CDF87213.1	CM003560.1	27.554	323	638	58	376	1202503	1203360	1.16e-23	105
CDF87213.1	CM003560.1	24.286	350	638	56	398	120312	119467	1.34e-16	82.8
CDF87213.1	CM003560.1	27.778	324	638	58	375	45446	46213	5.46e-15	77.8
CDF87213.1	CM003560.1	33.871	124	638	164	285	493428	493799	1.34e-14	76.6
CDF87213.1	CM003560.1	26.667	345	638	54	376	1235203	1236063	5.63e-12	67.8
CDF87213.1	CM003560.1	24.521	261	638	58	297	137680	137009	1.01e-11	67.0
CDF87213.1	CM003566.1	30.030	333	638	47	371	351337	352203	9.27e-34	137
CDF87213.1	CM003566.1	23.662	355	638	64	374	838696	839571	4.23e-14	74.7
CDF87214.1	CM003566.1	45.367	723	693	9	690	1017689	1015638	0.0	593
CDF87215.1	CM003555.1	89.434	530	531	1	530	205487	207064	0.0	934
CDF87215.1	CM003569.1	30.037	273	531	105	359	400966	400262	6.04e-19	89.7
CDF87216.1	CM003566.1	60.547	877	842	17	842	1012472	1015093	0.0	1028
CDF87217.1	CM003564.1	66.970	439	428	6	428	83447	84763	0.0	579
CDF87218.1	CM003555.1	56.988	644	894	9	629	202459	204348	0.0	743
CDF87218.1	CM003555.1	41.611	298	894	618	890	204312	205184	7.74e-57	213
CDF87218.1	CM003557.1	26.882	744	894	20	727	171685	173622	2.42e-53	201
CDF87218.1	LIOO01000005.1	26.882	744	894	20	727	19765	21702	2.44e-53	201
CDF87219.1	CM003564.1	89.238	223	231	9	231	85757	85089	2.79e-135	418
CDF87220.1	CM003564.1	85.127	511	505	1	505	90056	88524	0.0	876
CDF87220.1	CM003558.1	25.822	426	505	40	443	472742	471495	1.16e-29	122
CDF87220.1	CM003558.1	25.495	404	505	100	479	29304	30488	7.28e-23	101
CDF87220.1	CM003560.1	26.996	263	505	223	468	1387269	1386514	1.06e-15	79.3
CDF87221.1	CM003555.1	58.478	289	287	1	287	201313	202167	1.55e-102	327
CDF87222.1	CM003564.1	45.173	808	789	1	786	91174	93354	0.0	702
CDF87222.1	CM003556.1	34.783	253	789	350	601	51152	50517	3.26e-31	130
CDF87222.1	CM003560.1	37.162	148	789	410	557	853919	853518	8.83e-21	97.1
CDF87223.1	CM003564.1	61.146	157	194	3	159	93572	94042	3.40e-62	206
CDF87224.1	CM003555.1	51.324	680	652	13	651	199088	201103	0.0	598
CDF87225.1	CM003555.1	65.310	516	505	6	505	197206	198753	0.0	668
CDF87226.1	CM003564.1	68.456	447	459	11	457	95636	94305	0.0	624
CDF87227.1	CM003564.1	52.874	261	275	8	268	96800	96021	4.76e-88	285
CDF87227.1	CM003570.1	31.667	240	275	53	275	747022	747699	3.30e-16	77.0
CDF87228.1	CM003564.1	71.856	334	386	52	384	114337	113336	7.80e-163	504
CDF87229.1	CM003564.1	43.269	728	662	1	660	113092	110927	3.76e-158	503
CDF87230.1	CM003564.1	54.403	318	370	51	368	110554	109613	2.43e-114	364
CDF87231.1	CM003555.1	57.768	457	428	1	428	195405	196748	2.19e-166	516
CDF87231.1	CM003563.1	45.532	235	428	196	428	425069	425764	1.21e-60	212
CDF87231.1	CM003563.1	47.297	74	428	94	167	424469	424690	1.27e-13	72.0
CDF87232.1	CM003565.1	69.811	159	195	37	195	103258	103725	2.50e-77	250
CDF87233.1	CM003564.1	46.875	128	122	4	122	582601	582942	9.24e-17	73.6
CDF87234.1	CM003564.1	61.785	594	582	13	563	581821	580040	0.0	746
CDF87234.1	CM003560.1	25.085	586	582	11	553	779020	780672	1.28e-34	139
CDF87235.1	CM003565.1	39.376	866	823	7	823	106472	103893	0.0	603
CDF87236.1	CM003565.1	42.346	503	451	1	451	106731	108236	5.56e-98	321
CDF87237.1	CM003564.1	41.379	174	201	22	183	578836	578321	6.26e-31	117
CDF87238.1	CM003565.1	71.341	328	310	1	310	109362	108379	8.38e-146	452
CDF87239.1	CM003564.1	37.113	388	354	1	354	576772	577917	1.29e-74	249
CDF87240.1	CM003564.1	35.654	474	402	1	399	576047	574647	1.07e-75	254
CDF87241.1	CM003564.1	60.884	294	290	1	290	574179	573298	2.96e-119	375
CDF87242.1	CM003562.1	75.444	338	370	20	357	19074	20087	0.0	578
CDF87244.1	CM003566.1	68.037	438	414	1	414	281688	280375	0.0	619
CDF87244.1	CM003561.1	25.604	414	414	1	399	208676	209767	4.50e-26	110
CDF87244.1	CM003560.1	25.485	361	414	6	351	1117107	1116160	7.58e-21	94.0
CDF87244.1	CM003563.1	21.823	362	414	3	350	173525	174475	4.37e-15	76.3
CDF87244.1	CM003564.1	23.457	324	414	41	350	179025	179861	2.75e-11	64.3
CDF87246.1	CM003566.1	48.392	3017	2985	1	2981	295427	286569	0.0	2934
CDF87247.1	CM003566.1	59.675	615	568	1	567	295803	297644	0.0	756
CDF87248.1	CM003560.1	40.153	391	620	27	414	821300	820140	2.67e-91	308
CDF87249.1	CM003566.1	69.656	524	534	21	534	299507	297936	0.0	776
CDF87249.1	CM003560.1	63.960	505	534	38	534	817753	819267	0.0	686
CDF87250.1	CM003569.1	64.773	176	182	8	181	442390	441863	1.81e-80	258
CDF87251.1	CM003569.1	66.447	304	307	2	303	440847	441758	3.74e-141	438
CDF87252.1	CM003569.1	61.019	785	793	10	789	440593	438269	0.0	961
CDF87254.1	CM003567.1	42.759	145	98	1	96	693187	692753	2.41e-33	119
CDF87255.1	CM003569.1	58.472	301	296	1	295	232989	233879	8.92e-101	322
CDF87256.1	CM003569.1	57.664	137	146	7	143	234522	234112	2.49e-50	170
CDF87256.1	CM003569.1	45.217	115	146	29	143	235123	234779	1.09e-32	120
CDF87257.1	CM003569.1	50.467	107	148	12	118	235117	234797	1.19e-32	120
CDF87257.1	CM003569.1	43.119	109	148	10	118	234456	234130	3.05e-26	101
CDF87258.1	CM003569.1	47.945	219	227	1	213	237371	236715	5.86e-62	207
CDF87258.1	CM003565.1	31.008	129	227	14	141	503519	503863	3.20e-11	61.2
CDF87259.1	CM003567.1	62.323	706	662	1	662	692437	690362	0.0	879
CDF87260.1	CM003569.1	69.203	276	290	1	275	237695	238495	2.89e-111	352
CDF87261.1	CM003567.1	63.753	469	467	4	467	688509	689912	0.0	637
CDF87261.1	CM003567.1	26.667	330	467	135	454	847418	848302	5.61e-24	104
CDF87261.1	CM003560.1	28.184	369	467	138	461	905545	906618	6.71e-28	116
CDF87261.1	CM003568.1	24.874	398	467	137	462	489777	488668	5.75e-27	113
CDF87261.1	CM003555.1	27.926	376	467	134	461	452501	451425	2.19e-26	112
CDF87261.1	CM003555.1	29.880	251	467	235	467	356982	357698	1.56e-21	97.1
CDF87261.1	CM003558.1	30.738	244	467	237	461	86420	85719	1.20e-23	103
CDF87262.1	CM003567.1	58.744	223	222	1	218	688094	687429	3.05e-86	277
CDF87262.1	CM003569.1	47.556	225	222	3	218	239044	239715	2.49e-61	205
CDF87262.1	CM003563.1	27.039	233	222	4	215	332432	331749	6.97e-19	83.6
CDF87263.1	CM003569.1	52.574	272	279	3	271	239026	239820	4.93e-88	285
CDF87263.1	CM003567.1	48.498	233	279	9	239	688088	687429	7.91e-65	218
CDF87263.1	CM003563.1	29.412	255	279	10	245	332432	331722	1.44e-23	99.0
CDF87264.1	CM003567.1	58.185	507	516	1	504	687230	685743	0.0	589
CDF87265.1	CM003567.1	51.116	448	455	2	443	684086	685426	3.30e-142	448
CDF87266.1	CM003567.1	33.333	162	1527	10	130	678951	679409	2.17e-13	74.3
CDF87267.1	CM003567.1	43.625	1098	1090	9	1089	678648	675370	0.0	897
CDF87268.1	CM003569.1	52.490	261	254	3	246	241986	241204	1.84e-77	253
CDF87269.1	CM003567.1	90.019	521	523	3	523	673583	675145	0.0	979
CDF87270.1	CM003567.1	71.774	248	730	486	730	671338	670595	4.78e-115	381
CDF87270.1	CM003566.1	31.053	190	730	533	718	351775	352290	1.26e-13	73.6
CDF87270.1	CM003566.1	45.714	70	730	523	592	91928	91722	3.53e-13	72.0
CDF87270.1	CM003566.1	28.636	220	730	174	380	92423	91800	1.18e-12	70.5
CDF87270.1	CM003564.1	34.343	99	730	533	631	570479	570757	4.97e-12	68.6
CDF87270.1	CM003564.1	27.152	151	730	175	325	570050	570472	8.27e-12	67.8
CDF87272.1	CM003567.1	63.687	358	371	16	371	667193	668263	1.42e-141	442
CDF87272.1	CM003567.1	37.857	140	371	18	135	549067	549471	1.68e-13	70.9
CDF87272.1	CM003568.1	34.218	377	371	11	368	273366	274412	2.44e-44	162
CDF87272.1	CM003568.1	25.806	434	371	6	364	299001	297709	3.05e-29	118
CDF87272.1	CM003568.1	45.455	77	371	12	88	173452	173673	8.16e-15	74.7
CDF87272.1	CM003568.1	40.426	94	371	5	97	557899	558180	6.07e-13	68.9
CDF87272.1	CM003566.1	29.504	383	371	20	357	300425	301525	6.05e-30	120
CDF87272.1	CM003561.1	27.000	400	371	17	366	156624	157769	1.04e-14	74.7
CDF87272.1	CM003555.1	39.474	114	371	13	125	248757	248467	1.70e-14	73.9
CDF87273.1	CM003569.1	72.727	154	155	1	149	243490	243029	7.11e-67	218
CDF87274.1	CM003563.1	77.835	388	392	12	391	209650	210813	0.0	612
CDF87274.1	CM003562.1	35.322	419	392	11	390	458647	457451	8.78e-70	237
CDF87274.1	CM003566.1	34.559	408	392	11	389	745692	744499	4.22e-66	226
CDF87274.1	CM003559.1	40.333	300	392	7	304	198200	199075	4.33e-59	206
CDF87274.1	CM003564.1	38.889	288	392	28	308	161358	162200	6.44e-54	191
CDF87275.1	CM003560.1	85.266	319	347	29	347	343751	342795	0.0	581
CDF87275.1	CM003563.1	78.779	344	347	4	347	212046	211018	0.0	570
CDF87276.1	CM003563.1	48.980	147	166	24	163	212677	212243	1.16e-47	164
CDF87277.1	CM003563.1	71.254	327	327	1	326	214232	213255	2.66e-160	494
CDF87277.1	CM003569.1	34.416	308	327	2	307	534077	533223	1.67e-49	176
CDF87277.1	CM003560.1	32.797	311	327	2	307	319041	318187	9.31e-44	159
CDF87277.1	CM003560.1	27.129	317	327	6	305	1276183	1275347	2.38e-19	87.8
CDF87277.1	CM003564.1	33.779	299	327	7	300	126699	125932	3.30e-42	154
CDF87277.1	CM003558.1	29.114	316	327	6	313	520103	520993	1.32e-35	135
CDF87278.1	CM003560.1	54.140	314	307	1	300	345249	344326	7.83e-104	331
CDF87278.1	CM003558.1	27.241	290	307	11	265	516618	517463	4.99e-20	89.4
CDF87278.1	CM003569.1	29.151	271	307	29	260	941711	940923	4.29e-18	83.6
CDF87279.1	CM003563.1	44.795	855	825	13	825	217100	214671	0.0	689
CDF87279.1	CM003560.1	41.974	841	825	36	825	348168	345796	0.0	605
CDF87280.1	CM003566.1	63.415	123	124	1	123	13241	12873	1.64e-49	167
CDF87281.1	CM003563.1	55.091	933	952	10	856	221047	218318	0.0	905
CDF87281.1	CM003563.1	41.887	265	952	17	280	443167	443952	5.41e-56	211
CDF87281.1	CM003563.1	30.000	260	952	25	271	26951	26205	6.05e-29	124
CDF87281.1	CM003563.1	24.889	225	952	11	222	368590	369264	2.57e-15	79.7
CDF87281.1	CM003563.1	30.882	136	952	98	222	266558	266956	2.31e-14	76.6
CDF87281.1	CM003563.1	51.515	66	952	885	949	218029	217832	7.99e-13	71.6
CDF87281.1	CM003560.1	46.457	254	952	30	279	45461	46213	3.03e-63	233
CDF87281.1	CM003560.1	29.326	341	952	8	321	1343412	1342411	9.35e-29	123
CDF87281.1	CM003560.1	27.609	297	952	25	293	1114614	1115486	2.64e-23	105
CDF87281.1	CM003560.1	27.228	202	952	25	224	120306	119707	5.71e-23	104
CDF87281.1	CM003560.1	27.523	218	952	68	281	66879	67523	1.29e-21	100
CDF87281.1	CM003560.1	23.050	282	952	25	278	802446	801610	2.87e-21	99.4
CDF87281.1	CM003560.1	26.007	273	952	25	281	98934	99725	3.02e-21	99.4
CDF87281.1	CM003560.1	27.803	223	952	31	224	1235233	1235886	2.49e-18	89.7
CDF87281.1	CM003560.1	25.424	236	952	24	235	137683	136988	5.41e-18	88.6
CDF87281.1	CM003560.1	27.184	206	952	93	278	493380	493985	1.22e-17	87.4
CDF87281.1	CM003560.1	27.228	202	952	30	222	1446834	1447430	2.07e-14	76.6
CDF87281.1	CM003560.1	27.179	195	952	31	220	1248649	1248077	2.63e-13	73.2
CDF87281.1	CM003560.1	22.393	326	952	28	274	553938	552997	5.16e-12	68.9
CDF87281.1	CM003560.1	24.257	202	952	94	278	1110518	1111105	1.69e-11	67.4
CDF87281.1	CM003568.1	36.093	302	952	5	278	710324	709425	1.98e-44	174
CDF87281.1	CM003568.1	28.571	301	952	20	280	105068	105967	1.96e-26	116
CDF87281.1	CM003568.1	29.911	224	952	25	222	76733	76068	3.40e-23	105
CDF87281.1	CM003568.1	30.566	265	952	25	223	446687	445905	2.31e-22	102
CDF87281.1	CM003568.1	28.390	236	952	16	240	723328	724026	1.20e-15	80.9
CDF87281.1	CM003568.1	30.332	211	952	89	280	218047	217448	3.05e-13	73.2
CDF87281.1	CM003568.1	25.287	174	952	45	210	486220	486735	2.18e-12	70.1
CDF87281.1	LIOO01000005.1	39.844	256	952	29	278	4464	3733	2.03e-41	164
CDF87281.1	CM003557.1	39.844	256	952	29	278	156159	155428	2.10e-41	164
CDF87281.1	CM003557.1	28.249	354	952	29	310	152726	151695	5.64e-19	91.7
CDF87281.1	CM003557.1	24.138	232	952	11	228	110505	111188	1.20e-13	74.3
CDF87282.1	CM003560.1	38.339	566	679	100	650	349140	350837	2.22e-132	429
CDF87283.1	CM003563.1	40.373	322	317	6	289	221678	222640	2.38e-67	227
CDF87284.1	CM003563.1	63.934	183	185	1	183	222967	223515	8.77e-81	259
CDF87285.1	CM003563.1	73.913	3749	3728	1	3728	234879	223648	0.0	5824
CDF87285.1	CM003565.1	23.118	372	3728	3303	3662	610941	611918	1.88e-13	76.3
CDF87285.1	CM003564.1	23.249	357	3728	3318	3662	172306	171374	3.21e-13	75.5
CDF87286.1	CM003560.1	42.264	530	655	88	612	352969	354507	1.26e-123	403
CDF87286.1	CM003560.1	25.175	429	655	106	499	751608	752795	3.98e-13	71.6
CDF87286.1	CM003566.1	27.551	294	655	218	499	369526	368762	2.18e-17	85.5
CDF87286.1	CM003566.1	27.640	322	655	223	540	367215	366349	5.85e-16	80.9
CDF87286.1	CM003554.1	26.486	370	655	157	519	4391	5305	1.71e-11	66.2
CDF87287.1	CM003563.1	61.457	947	936	6	936	235724	238492	0.0	1177
CDF87287.1	CM003568.1	24.153	708	936	179	834	248839	250848	3.61e-37	150
CDF87287.1	CM003553.1	22.805	706	936	169	848	155345	157378	5.45e-35	144
CDF87288.1	CM003563.1	50.725	276	469	205	469	239503	240249	5.01e-72	246
CDF87288.1	CM003560.1	43.768	345	469	157	469	355755	356714	5.71e-69	238
CDF87289.1	CM003560.1	51.266	316	306	1	300	357871	356933	5.04e-95	306
CDF87290.1	CM003562.1	50.758	132	132	6	130	178336	177944	1.65e-38	135
CDF87290.1	CM003570.1	28.462	130	132	3	121	927151	926795	1.06e-11	59.3
CDF87291.1	CM003560.1	56.653	496	459	1	459	358390	359832	0.0	560
CDF87291.1	CM003560.1	26.030	461	459	24	446	599785	598688	1.11e-31	127
CDF87291.1	CM003566.1	27.314	443	459	50	446	575859	574813	4.36e-28	117
CDF87292.1	CM003563.1	72.931	580	580	2	580	241253	242965	0.0	818
CDF87292.1	CM003563.1	70.884	577	580	11	580	245013	246722	0.0	787
CDF87292.1	CM003563.1	65.411	584	580	7	580	248833	250554	0.0	729
CDF87292.1	CM003560.1	70.984	579	580	2	580	362404	364089	0.0	791
CDF87292.1	CM003560.1	66.839	579	580	2	580	365720	367438	0.0	770
CDF87292.1	CM003560.1	66.667	579	580	2	580	371112	372830	0.0	768
CDF87292.1	CM003560.1	51.630	552	580	23	563	1508909	1510558	0.0	591
CDF87292.1	CM003560.1	30.319	564	580	12	561	1404633	1402993	2.57e-77	266
CDF87292.1	CM003560.1	31.299	508	580	67	564	1302785	1301307	1.48e-71	249
CDF87292.1	CM003560.1	26.253	499	580	66	551	24235	22790	2.42e-46	174
CDF87292.1	CM003560.1	27.289	546	580	19	540	87431	89008	6.29e-43	164
CDF87292.1	CM003560.1	25.386	583	580	30	541	283133	284785	2.15e-37	147
CDF87292.1	CM003560.1	23.201	556	580	4	541	1516207	1514591	1.51e-20	95.1
CDF87292.1	CM003566.1	63.043	552	580	25	576	269995	271626	0.0	733
CDF87292.1	CM003567.1	68.172	487	580	76	562	270986	272440	0.0	681
CDF87292.1	CM003561.1	65.000	520	580	39	556	150294	148741	0.0	672
CDF87293.1	CM003560.1	74.211	570	569	5	568	365720	367426	0.0	865
CDF87293.1	CM003560.1	74.211	570	569	5	568	371112	372818	0.0	864
CDF87293.1	CM003560.1	72.420	562	569	7	568	362419	364077	0.0	791
CDF87293.1	CM003560.1	54.973	553	569	2	551	1508918	1510543	0.0	620
CDF87293.1	CM003560.1	31.606	579	569	9	566	1404627	1402981	3.83e-80	274
CDF87293.1	CM003560.1	30.565	566	569	3	558	1302941	1301322	1.05e-71	249
CDF87293.1	CM003560.1	25.845	503	569	79	567	24187	22718	7.92e-51	187
CDF87293.1	CM003560.1	28.330	533	569	36	532	87494	89005	7.07e-46	172
CDF87293.1	CM003560.1	23.951	572	569	28	530	283151	284773	2.74e-35	140
CDF87293.1	CM003560.1	22.892	581	569	5	561	1516183	1514513	9.31e-20	92.8
CDF87293.1	CM003563.1	73.333	570	569	5	568	248836	250542	0.0	827
