glucose,oxygen,ammonium,phosphate,mu
6.809249533242674,2.579599620139643,3.5120021012895055,0.31268965680988653,0.20489240619347182
3.6970026892950534,8.859479923218931,9.83970064119558,0.7216200850552937,0.3081075660979738
1.861451766289784,8.220636708618086,2.5146860294564783,1.058339882786147,0.15360883030771902
7.750876372758269,1.6039859301095825,9.829136238703407,0.22761460194981115,0.19527394935326164
1.5333594384657627,7.888821379792804,2.849375904767077,1.8726075557219446,0.12599322784097186
8.612442345671997,0.9663378468694905,9.56762991538981,1.7448469257584844,0.18024425947127962
9.61122373986721,0.37636219394487236,2.898220148039172,1.6100315911805503,0.16359303987962825
2.2439485207867955,9.221020633992453,7.668513459119672,1.2260996216549274,0.18580366852932645
4.101462885070631,3.646605579763611,2.6864446413297083,1.4364061230430614,0.18110172657266743
0.5332434413172928,0.17404860974574984,0.1884146241961295,0.5586370844177335,0.008728338090044736
8.246732232699587,6.413198408413497,7.264411708190452,1.0027608482448496,0.3447111854488792
9.535541792062721,5.063506339243835,6.224240544333456,0.11177705251058061,0.33170032441769864
1.946719559161923,2.8121090873024235,2.612102386134944,1.3600565873040473,0.11350412266465801
7.19036239864259,8.696131185729271,3.84358242117989,0.4942873885632848,0.3893884531954754
4.9273801576624106,6.670590612588427,1.2298759964170847,1.785322406335982,0.18917584976505017
5.321023641806397,3.862616302647799,3.684386138924787,1.5916419833313897,0.21195238436137007
1.1507680507907967,0.5182424800543193,5.570007884954405,1.9595854372674664,0.03113726830725128
4.582386909946078,3.1492866969056803,2.320315588953545,1.45742498681997,0.17642947017597643
6.131557741326477,3.214330753638604,7.5146636425502225,1.590568690136285,0.20956664360959726
4.440176028130458,8.016776090056142,1.8647055501000318,1.8445142974036102,0.28682343425637596
9.48244725110392,4.843499883307609,2.0375544300811272,0.7913629217577972,0.31341053234315674
1.34017589627029,8.117925974142512,4.458776893424801,0.07541728797365885,0.109732922588495
9.225660472635845,3.4660539340564562,1.0409848539296778,0.44295962613802425,0.16012117880859467
5.485298825689004,3.6210645228208573,5.178070465117636,0.053111411467913684,0.19035894370158074
3.158727075287698,9.943476538300109,1.468825997190591,1.8121472919631667,0.2259304246810398
7.241421431123808,7.342187679538803,9.662308520073,1.2304589971680724,0.3512811108789257
1.5453614122858113,5.547125709002541,3.0176679617030633,1.48693928262397,0.12700343381497262
2.3713742733433816,5.896638827939263,9.102283705377898,1.3563592669905056,0.19652912290398583
4.856346084926414,7.152635812513964,1.9364295621045666,1.7389863567500867,0.29671340367326826
7.939149376327007,8.07489650190684,8.789397898241813,0.1442778624300239,0.3865388072083821
0.6794898655133141,5.291929377164837,4.188755516516297,0.5361529891078674,0.05412284802894495
4.1228232784913015,7.675586208037611,5.546429207520222,0.6441557906395793,0.2979957555156673
1.7466755894419852,2.0105382331450765,3.9559754307020127,1.1361243637151663,0.08629744290353597
4.907658380399868,4.63746470796525,6.371893847600313,1.5060923847623457,0.22601010672174643
7.720365488559176,1.4527997219451736,7.34730695537505,1.2063782095032884,0.18959700302116592
0.3503009224255249,1.8321330377739244,2.457264236655843,0.02763092729327358,0.026414931318543805
8.751267142386276,1.8053812332517458,6.312569955039552,1.3079257177199464,0.22114992426347815
9.530253192503839,8.610736293146227,8.043938278108335,1.48994210969514,0.4341310228769384
5.335327860977442,7.929353132034666,0.27492529986545566,1.669129293982459,0.04228821911728356
9.625509095590111,1.4823101041913087,7.3243359440366325,1.3252145927775982,0.22396207766389492
1.4346987983522725,2.2029766291987944,3.563827956358019,0.442569486680462,0.0855655213509907
0.12022430650431923,1.8033121699654964,7.741403587625634,0.540762452996591,0.00704932677444945
7.406717870032905,2.556780484182111,0.211238478039581,0.6672789484741128,0.03249209530626379
6.054678735341836,0.8099634380769818,8.072904284347507,0.9808105292267314,0.13221164686615347
6.587645251448504,0.7730284508562542,9.620945019070293,0.8321889301351671,0.1384394274439199
9.849150012379964,9.012046984371867,2.672937192015733,0.474841346319267,0.411143209674224
1.7005711865147985,9.659028044547783,7.040422273662958,0.26718701183750543,0.14006747556948473
9.94431508768423,8.364861530213897,7.393604536218387,0.017055718720093108,0.06113015093923225
8.857624412081226,6.161238382429572,7.141947775802385,0.5325199249736473,0.3497536679402193
2.0079653176996475,1.7631040114470382,4.638983534199401,1.8797366225840906,0.08441696354616936
5.792628163912795,4.861376881428507,3.192051611731795,0.32895708199742835,0.25033826078114835
5.2266023260484396,5.874105971123649,1.4894029486038107,0.49943284431438517,0.22909550984455704
3.3382194059556523,3.1093185567962762,5.807657419828782,1.6979469753785605,0.15017107730547788
2.962615479291626,5.244175174244409,7.281334900566516,1.9133587681811968,0.20430354272554438
9.91461547190114,5.759172510464453,8.057068165330813,1.3785278386213444,0.35945789637985126
6.017445467677577,1.5213009781539588,1.3482059094657441,1.7038388684968502,0.15832496712574853
2.8078177553659933,9.338403431040573,3.6757398727067634,1.527129570048027,0.23326466936651902
2.479826776660612,9.8926208698644,9.54714273803378,1.767746008964902,0.20565759460462596
4.971523777579993,5.926873227777298,9.079420510972634,1.350250718343365,0.26457076270997737
9.725444126718093,3.478549675581584,8.368874744097221,0.44757170135098895,0.2897166239394306
1.2974508968193066,4.180602581811749,5.117804018066315,1.4586524775604044,0.10613675215243919
2.6110646057330964,2.667165508878069,8.631309351053172,0.5172190452709755,0.12271854880571667
1.7107587582673316,8.428360073361285,2.063694635699736,1.8237458055209654,0.14092496899890333
8.094187050799073,5.998317175682542,4.139102412647876,1.6029374172334974,0.3296406491165625
0.5484303542541942,1.0929262406442133,1.2066286217788813,1.2866906619186402,0.03559614660962146
1.8794927199900966,6.369256000309362,6.319528970039117,1.9423382086651928,0.1551273414555986
3.0138891097073786,3.2004973012773337,7.245410054923831,0.6782332920768432,0.14626284012331262
6.151775236766899,0.34525875809565776,6.094478361659756,0.5248602438186973,0.10843868137190703
8.242104324914974,0.41505413236694544,3.8558505788574853,1.36122688113157,0.1445388054843805
7.393581747274587,7.708797374733093,1.4112047548931916,0.4361181195343154,0.21706729741627162
0.6445968636918691,3.5105722069859633,3.1019981252316833,0.45253679641553973,0.051185879468977805
4.942437608776203,7.804082099910915,5.032442743500245,0.3070654312992597,0.31824712458541576
3.2298999066091585,4.734567502510326,3.758853987575141,1.668307120821685,0.19496554345155803
3.3524777570784914,9.301074131263645,9.818444805999738,1.3417800466359877,0.27910882473451115
7.4138796563180795,3.2926729068315126,0.9088017896520977,0.8292619063216808,0.1397891749463294
4.74185964392042,5.788683657555884,7.10532440119215,1.7062181664020246,0.25594236959867267
9.502493396807827,3.2295564812005413,1.639435795614023,0.09629123531830554,0.2521731139350917
5.304052313999913,4.19991936210304,1.426708541037365,0.6769554511281417,0.21945204346139255
3.2964171458134213,5.134679579927749,7.498977285923463,0.5801561731634055,0.20787340695448817
7.874413746205712,6.755151788766584,7.987452907018672,1.4989154144338013,0.3470836848289742
3.863589334536439,5.59275871619549,0.9321851063634985,0.3999520542916534,0.14338592683199436
8.174239141357614,6.246210474852882,9.44631470750084,1.5143114012775367,0.33842151335831916
6.753610349563452,8.908846862306364,0.692707893012921,1.4672203039110123,0.10655025765317105
7.924431344348407,7.631874807995905,7.622140074687574,1.788521459359636,0.37343571560286976
9.03485763140504,4.276974337487292,7.5695751576072325,1.7803733006515097,0.29886246955126833
7.1252822966070575,3.055567057337832,7.939879405445189,0.2147561127682828,0.225027342881204
8.2033077254036,5.675839251974928,9.579638393994939,1.6292137970079188,0.3225206787757037
8.048644957209607,9.275489758630238,4.357657375749669,0.010383708689804037,0.0372167066038876
4.75492820175199,5.977543269593247,8.85790308100603,1.201838498240813,0.2616652870846866
7.381106390709956,0.1413493857007922,0.24979399916044126,1.2383370607141082,0.03842259470426901
0.8284148837380303,7.480964266114903,8.40944764502139,1.5531686172833659,0.06665790459270064
1.900020664203785,8.34154110486416,0.8422737803650132,0.022438624138479038,0.0804232587887209
5.698523149331288,2.80758998040084,9.769973171192746,0.9710696653404688,0.1890720976047029
5.161082971802343,5.743898790981214,7.537587537022549,0.8531944771981049,0.2631063016057547
0.3947759677241164,9.97096285410304,5.880125947638468,1.5255939329829096,0.030158407024882716
4.413735446844913,8.571843072036893,8.219625964595101,0.8274329663110026,0.32977286962637986
4.572618600058053,5.154848083768701,1.465276064666257,1.3166060533899044,0.22538438467061783
0.7400085665724893,3.8134220474158353,7.157686669404359,0.34076712518398466,0.05921672244967637
6.1066253109898705,6.1213378479963545,5.275264775298335,0.6241445149222787,0.2930945023949796
1.9115841849833046,4.202489382280632,1.0731720420411208,1.7541094779747455,0.15298599807907287
0.5191716044814412,3.162892556375235,1.8118232442148183,0.9340226664511837,0.040628819541657965
3.52562549800981,2.5734863176227414,0.22560423753398032,0.2769380781482547,0.03470179512502261
0.8614308328875977,6.908095823839622,3.753787426550916,1.326371459322126,0.0694368440492933
4.196237538855254,4.9148682156392285,9.996941599980229,0.8957609722319919,0.2196747761044206
4.714031897368171,6.295322795264337,2.3994468128016315,1.0755607097831084,0.2700259792828665
5.824400381206146,7.721650721968377,8.609929134386356,1.309744846101715,0.3336593392079565
3.7038054795923,1.0365659619076522,7.944429132847071,1.336698890838183,0.09763171199225391
1.0642799644941818,9.382759819978002,3.900430880870243,0.6494599286315279,0.08651072827496437
8.98417353737851,8.094601301548192,8.267535388385387,1.5483203776711805,0.4081934271913904
6.537397774499641,5.125762352207165,5.476170392482445,0.27903559753482987,0.2730075876434917
5.589305032105562,4.590425753424975,4.196782200410997,1.897313776041743,0.23840368974874032
2.5679947169307744,6.653009081798783,4.4255568771815845,0.9490795340435483,0.2130787100519363
0.17844638320803907,9.485791012065777,9.070055903438151,1.659679431033106,0.011949891016973666
1.803789661856534,7.986000915052578,7.4410843617278255,0.11030361871268304,0.14875539795327403
0.2346707114836736,2.314267720305512,8.826189155342615,0.060809390832121044,0.01668230707890006
4.883382598289429,1.5996950071243226,1.1471451512802524,1.8448859544920662,0.13770952666298922
7.048220252607144,9.192395112236829,5.95476206338753,1.2709039209066626,0.40086567854647737
8.353510968973254,4.449424305770721,0.443500045298321,0.9623440477570097,0.06821785017485436
2.8944138386792977,7.053162491412769,0.6163836799428579,1.2635708586067542,0.09481029532590385
8.257857536261636,8.773203136197404,2.333953717692028,0.6306403772462662,0.35900178484904555
2.8204020183453036,2.0387873792912026,4.204766869602164,0.22053378348815822,0.10877815802915228
3.291251559880399,6.600450928938759,9.007026506735299,1.159925945587267,0.25013925531184905
7.06371342134447,3.567440251815513,7.485209936854284,0.6849722685806665,0.23858146894447707
0.49358879138785416,9.912599677722042,0.7813964590845961,0.3716279315956459,0.038475507662307125
8.235070857195344,4.436729885627406,1.9942803940584033,0.2819671660700927,0.2873434446316295
2.525051496553277,5.822875340963387,3.780991191313896,1.0660961559077449,0.20946416949305902
3.5892619080906676,0.827412534413457,8.115558536552308,0.12232369318243211,0.08927475247272662
4.694096198887636,8.59080178188624,5.2301521932227715,1.0689998217577834,0.33597762098587103
2.750109258178026,5.009982759130413,4.6825926673062686,1.258668496182054,0.19324624777780966
7.109732943694867,5.221256450168662,4.108688104841245,1.9156157720552445,0.28731574508849117
0.5424249998390385,9.133151248509504,6.878460336557807,1.3434964544192836,0.04258606373820454
6.997681397665133,2.5203949117899747,2.7653236220388333,0.5580436529731133,0.20698292819542757
7.404409732678685,0.6893237215574708,9.587406742088042,0.9407784751077041,0.1465094311480186
8.551212896722902,0.6392792997373247,5.067605696920977,1.4510543888122063,0.16151055024830546
8.0541536436485,9.519240267851853,4.241466559022526,1.815800720159546,0.430609880894311
7.334053765080001,8.297442930693391,8.453349042230498,0.38513750326875806,0.3807630405230343
6.865948218506261,6.910001777401834,8.43145536762299,0.8776736332597606,0.33121243203518236
8.559591462136783,5.497036032808293,6.644280373240734,1.1676248549243486,0.3245407254028886
6.843401086692343,9.721595302885126,0.9171322343001935,0.06602152558443154,0.14107053904304764
1.8431158055138672,9.238897763325811,9.571240577217498,0.46274373601495117,0.1520654883475815
6.056807011986612,5.955415163301801,5.9687545872596255,1.261080731610902,0.28729312278322366
1.3064532933250914,2.1245265457910003,5.681102943364493,0.8973010520681471,0.08071025863590363
3.2379855434686458,0.8623786224964337,0.4912167358714836,1.5300517362957844,0.0755575458888572
7.986409870995209,6.605075678371958,3.821682304160459,1.7993202910829582,0.34500523521314275
0.5059642543961111,0.844519380301457,3.4244380895560798,0.4342683327430482,0.02755879210873192
2.2195333033124296,4.31103094309582,7.704678940309215,0.7561716380832931,0.16233690023146422
2.835329026656949,3.535869150997442,6.747207963883917,1.2499488427974559,0.1523544759230091
1.1693365914739184,8.172091558847223,2.3887849323681967,0.3625545277043836,0.09535337121898893
6.215902273435514,7.7616944481845564,8.466889770387242,0.195929737453066,0.3427160305180211
5.4795464571556485,7.086028082585191,7.2254309593853625,1.9267258047612241,0.30832784353533016
9.338623512330962,5.695315933568005,1.0001442980489876,0.4744454357043058,0.1538392065904506
9.70681124256619,1.1103405335846126,2.3753644062823587,1.2834037981195858,0.20498853152591234
8.567063874864356,8.454484376910488,0.280385890266028,1.4090693394441203,0.04312815143155901
0.7612057993308696,9.437561590907007,9.676328351270124,1.8571893532865964,0.061000898908331214
7.828176557851072,2.7317482627998704,8.563933643821978,0.7497555327993842,0.22984894050228447
7.3543205470099675,3.6349586486020375,4.047935123179918,1.8556476222841503,0.24639663960807917
4.099177060697248,2.026341787239138,4.009081373126837,1.5092817282780762,0.1342197243856927
0.5252104591080113,5.444289613896656,2.516044229190636,0.8688355479126223,0.04113711147020779
8.76819987657758,5.315135593559681,5.382567238835602,1.332509574452501,0.32349165797896917
7.633668357814816,1.2242777483172336,6.175676223667681,0.61569900798736,0.17914652356521574
7.011747290211295,1.6287207052364954,6.894915278424842,1.8832712634083388,0.18149169991616862
3.6145574712568633,8.54655735743343,1.7984838754582733,0.9533652586033183,0.27663741419442095
1.3839262171137627,8.331322004197306,0.888218707426313,1.158907890102235,0.11341539697352934
4.996380811899888,5.912351845177505,7.849980070161597,1.2324365892941218,0.2646525330621061
5.462217262475603,1.9799956512036843,6.565542515937307,1.966162933898662,0.1603815341581231
7.862765125834541,4.218696072381099,2.5866720772973886,1.3310008022265993,0.27352902600407303
9.643285518603301,8.707572229980785,9.79566989927232,1.08289584082385,0.4392108017209051
9.67673887621749,1.9564578549986413,1.1575317411265043,1.4443760099106955,0.1780480726476482
3.4989769039566987,7.15937284057188,8.677830864001034,0.8811495686355753,0.2704868268737432
4.602648118778828,0.10091339803094501,4.697630723629417,0.8602250450300041,0.07120928363954523
4.372074973391878,6.643895350101785,7.095842063909635,0.18162641359522214,0.2732024075844602
7.955074976667571,3.120411523100835,8.476211513686318,1.1102629086822466,0.24364414715215427
3.738097438064998,3.296107144148479,2.2642348503813916,0.9358041592824865,0.1636386261535758
1.494509454793201,1.6731021929156753,0.6834443544014147,0.22242083457688694,0.07145555092416134
4.795695819588973,0.014405698902198208,2.8648939000599065,1.2198779070741728,0.02627587339902029
1.131270060875675,3.696858019271576,8.279456245169415,0.9319280557094012,0.09214927333634872
2.3506367799994865,9.769225208722062,9.465608391391477,1.4949997650148765,0.1947836434051971
1.4556633902355134,2.4071869242441193,5.1919144498120975,1.9903714871617795,0.09189148756255139
2.690657382733214,0.1347622640970184,0.8554394786215097,1.0175720986227184,0.04350203587642596
2.2934129053907055,4.685230383255618,7.972247031469167,1.8434351732131895,0.17464427185060516
2.0694318581923805,2.543962691693975,4.040895721702277,0.6924275812579939,0.10822890418847057
4.137016161407488,4.169133204244072,5.092413235334149,1.282047914998299,0.1969234271828507
8.494803632467049,9.102927170336098,8.193397335997757,1.3273902861417386,0.4274666117602877
6.7957330711816395,7.57840384675362,3.1414401050084866,0.11934860939267114,0.3491167813124793
4.948767125539731,7.279926893365966,3.4201373866393405,0.7995832352333605,0.30322342859254975
4.1607773386603135,8.759970874746559,7.462953074863059,0.6252889676611124,0.3301071215894031
7.123723974319514,0.318668308241346,0.9583842415748813,0.6451847053657163,0.1220131550345819
0.1968955667648366,0.3927688486898217,3.320152457818001,0.80057738844262,0.008264383663176094
6.573519279328142,6.021188880311649,6.664157551043199,1.465944924729223,0.29961989243179077
1.641196730895723,4.884157279330717,4.603063948923326,0.9203881213523556,0.1350699173093066
2.703270061960665,1.908346187183966,9.244972368118834,1.7140619057537765,0.10264426335709251
3.521098553178265,1.3523255606868745,8.085265652080592,1.0054119672098876,0.10307276189287448
8.999783880849085,8.083590089906696,6.1159774347944165,1.123286951222836,0.4081900969962632
3.097468904086387,4.000434110786891,3.724312538466755,0.016668548747183334,0.05974247802645272
4.446019429365202,3.878549636948015,8.507440870629797,0.6595516139956411,0.19475835528441196
2.5877064762542252,9.804883025647541,4.764694149021396,0.9392410034921069,0.21473785328654052
7.198941566409089,5.479625522947378,8.834940220532447,0.5963068574932734,0.29658417313002444
5.893709304479233,7.209486516188562,9.386985350721615,1.0441856740842046,0.320252968869203
1.3123909205475017,8.64420111062796,5.901393376804842,1.3485469930787277,0.10739425735286416
2.338475363343063,8.129027367302562,8.09515718093385,0.6204925864391798,0.19376001421829153
2.22413669266232,3.5224451496700357,2.940282027770707,1.0918620253891902,0.1396346587093281
0.9989166301907247,6.82991451640076,0.4700842910186337,0.42726110797386263,0.07230696059909184
5.362567609129221,1.316682929172931,0.28632278200075534,1.6786710572034738,0.044041314530800735
4.371007353683509,9.789580523487965,0.539949334848781,0.21578912608407103,0.08305339281988396
3.2822194101035667,9.1672392111671,0.3513591512401044,1.6215351291976678,0.05404501445854152
4.274435932685751,8.77983778851727,2.699338145843674,1.7552720838583276,0.3329746443026454
4.610917748419277,0.5549667297259651,6.065447302268674,1.8840908297379624,0.09603131177944477
4.3468105642955015,0.27375107053383696,4.333055074543865,1.2809230942390675,0.07665551759828884
0.2744348710673994,2.9325808443897365,5.7997867447771965,1.6324139008902723,0.020029274129320564
2.960973891249619,2.2901361422418214,6.407336604230706,1.2032858012913812,0.11887999626699554
8.878314798629575,2.9023604150822067,2.0119081234043725,0.7800293253210885,0.2559689231239553
8.180713451540518,0.3391519654669115,5.459514293367447,1.2040709094990663,0.13946202825196288
2.6641079502916596,3.4951584006658103,3.7927433496843244,0.9176116460799684,0.1477230196217474
5.927627704011864,9.56906696546166,7.861979041568444,0.3805350102618829,0.3891441408739343
8.711503859762981,2.9933764980402566,1.7079498253989933,1.4127569142571315,0.255234187858373
7.469057468472946,8.745812727647898,6.838507774570509,0.6160616634681194,0.39644768112736417
7.095455593059445,7.743759059469725,3.267635162277853,1.9785591975528065,0.35994397302802417
6.0833863070436385,9.290059625926366,9.855368303945347,0.864984364959773,0.38422174011350013
5.230171374201139,4.357551153246359,6.344639316731355,0.3930372723804149,0.224426045973656
4.331141896380529,6.648749553535945,4.25998372678911,1.5334149333489815,0.27251683478794936
5.245257573709328,0.7481446507505902,5.606464734556164,1.384080427107337,0.11634066118390185
2.924569663046993,1.6438482031052248,8.877126926611803,1.778853475577262,0.09946366866747765
6.074813480924576,9.572528340648114,8.648724446528123,1.8776888507510383,0.39221390395557004
6.391634281321148,8.414438444406878,5.254920781980077,0.6475206563052637,0.3651301378408847
9.575218814976687,6.3790676257958925,3.518105580807285,0.21150870381478046,0.3705289219790049
6.095803551779706,4.074383865292023,2.3518881444713693,1.4682321683827473,0.23370622611459727
1.4714119692324006,1.3475912257586622,0.652248507169281,0.6654207618512645,0.061580207560036675
8.815132919662544,3.1921819046304734,8.54376215209019,1.2238038037488117,0.26307180411230946
8.035657714755715,8.431873911266871,9.754388536229538,1.675211465928062,0.3988049238881682
4.823927855873798,5.303852352063583,0.8736067870672145,0.7392742688871508,0.134375584417507
3.7609581946709567,3.5580400490235413,0.5654936826129537,0.7265266373255781,0.08698254804286765
2.2409680607681737,7.07842087585338,5.297850787366951,0.7586004059082413,0.1855528025363195
5.368639288237661,0.5315210062502591,6.538910425741869,1.659897056316068,0.10646608789707292
4.702868318121752,9.59501476254035,6.381961815206352,0.9566155943689117,0.365182725611799
6.619555542194229,1.6077363255568828,2.412592481172599,0.20254135682575838,0.1729720254531668
9.41256086213806,3.370402448653846,7.355770222298833,1.819652151984805,0.28027756627546535
5.20382634195672,1.022774563262176,0.8277095576040975,1.1715599391416218,0.12673014159858512
3.440576874583494,5.776320420036974,9.428570961668338,1.7563135682173234,0.229329541761911
0.7357517412877514,9.626786395544087,2.658149601467502,1.2475128862517268,0.05885842438557401
9.769067351201619,0.9319567244438363,5.186842559199465,1.3266025601557827,0.19624903342176617
7.27213607148057,5.576776493340959,7.002182110175513,0.7467987318874258,0.30086926696259336
4.516831223412347,5.865399059836033,5.99965365408141,1.7573979724322468,0.253619623723107
2.718110271604892,1.3596401992997909,4.649581796758785,1.9626728830046483,0.08708262963628983
1.2162533213777975,9.252370729969824,5.225949129082436,0.0633335078205745,0.09930236427695367
6.938300704905968,6.12766049972305,5.323266059033313,1.4070231501712476,0.31005764246896256
3.4286273093595345,1.6896303172617957,5.34207504423198,0.9375530187665152,0.11095722789280471
1.075695355209093,1.201869689212494,5.749593217587106,0.8256873565829429,0.04938370541890455
8.001991270433725,8.405525818382,2.947282506539051,1.3158691745021203,0.39736402306143276
8.792281251454796,5.3528208931303745,8.959370192851935,1.5588387175081575,0.3250668818195677
2.555382296228501,9.622782917375106,2.4078427528511726,1.9136353630559606,0.21201711975262383
3.1248633602767364,2.980650217959153,7.6356568098989,0.7200798545297294,0.14214694969793654
8.68955237176189,8.919588265575602,0.13981388280868273,1.7373814033184842,0.021505769439008778
3.4581471358394293,1.0408119198534242,9.277842335117104,1.8003574840089758,0.09279789746857617
3.2832439905864734,9.208439106144752,7.456033090860478,1.1162638297603664,0.2732814029708569
7.016902814714669,5.680052849556012,1.6197269675564814,1.3590865658116134,0.24914156091144254
3.7405507177429858,1.3372786495381173,2.521049788179193,1.638403016740089,0.10706557947964865
4.259442553789808,7.232866513177797,1.021535264242162,1.8257896291780331,0.15712950105619916
7.302569864346504,8.325326697355246,7.661612874529175,0.5514168658030474,0.38093382008973764
3.425763519638097,4.268670131097899,4.795278635947203,1.7825276660041625,0.18545001994482171
5.070408351859045,4.735050727418359,2.846030508855468,0.8241063942747263,0.23211470036650053
3.058382668033772,5.490895513700316,6.150297651101944,1.165387767328579,0.21336757813524712
5.689895718974842,1.8892179367035458,9.049001250000696,1.8339867340343368,0.16235125887328003
6.798242106531122,3.6004278899782487,2.5906407863162677,0.275570013225412,0.23417871403799564
8.440756412879336,4.627040045145233,3.073457704475396,1.8506993717593618,0.29699464677317683
3.896892641334695,7.271766493766315,6.0457552893087065,0.08090393889709958,0.2817642986843612
6.200072011048019,7.9986043042414074,6.238361147528377,1.9359483393585009,0.34924482456292877
4.866837909642228,6.95271363672132,6.1329808303577815,1.231008476076816,0.29211184138559737
2.4930247661999236,7.178166388684888,9.905983285851326,0.5763082202266815,0.206768472365252
5.672308038376522,0.7193925563392871,8.626055565683739,1.6278960348491343,0.1213766376821402
0.4885847733378871,7.325317925937943,2.707807244429428,1.9753572674470565,0.03805431799111594
4.554143803216335,4.337314777308996,0.3631033772503214,0.9298512985422234,0.05585151743724237
2.7951734322772435,3.220834362039777,9.140773032241123,1.0949316858981843,0.1424377728714278
9.68858809399545,5.030062941464774,1.9184809675289933,1.0189260684337937,0.2950950082347133
7.040941212591626,5.6010792256675925,8.875682522491402,1.8767185722374173,0.2969070453839615
5.290290280004733,1.9484097356492467,0.7293350685467931,0.03963295424967361,0.11218414031799603
8.530365500071378,3.7652367951385224,5.853921812271689,1.504062432044739,0.2738910825060398
8.1546261692535,5.83146076678371,3.662953725078008,1.470543198435519,0.3260368979315307
