CDF87180.1	CP097138.1	62.718	574	1095	525	1095	418500	416818	0.0	713
CDF87180.1	CP097138.1	32.069	290	1095	55	335	419445	418693	3.31e-19	92.8
CDF87181.1	CP097138.1	60.262	229	236	1	228	415731	416417	7.69e-82	265
CDF87182.1	CP097138.1	85.976	328	329	8	328	802783	803757	0.0	583
CDF87182.1	CP097144.1	31.016	187	329	9	188	21613	22161	4.15e-13	68.9
CDF87183.1	CP097142.1	67.781	658	822	80	717	607503	605560	0.0	923
CDF87183.1	CP097146.1	60.558	573	822	52	608	448227	446518	0.0	712
CDF87183.1	CP097144.1	28.535	389	822	104	467	873263	872133	4.43e-32	134
CDF87184.1	CP097146.1	33.970	733	693	8	689	443621	445765	1.69e-106	355
CDF87185.1	CP097146.1	32.734	278	284	12	232	443362	442529	1.61e-34	130
CDF87186.1	CP097146.1	39.645	169	173	13	172	441851	442342	6.19e-25	99.0
CDF87187.1	CP097145.1	27.881	269	282	23	278	260618	261361	1.31e-17	81.6
CDF87187.1	CP097142.1	27.715	267	282	14	265	457179	456478	2.33e-17	80.9
CDF87187.1	CP097140.1	29.018	224	282	30	248	110162	110776	6.60e-12	64.3
CDF87187.1	CP097140.1	29.767	215	282	29	228	400571	399987	5.91e-11	61.6
CDF87188.1	CP097142.1	54.397	307	333	16	322	604805	603915	1.52e-108	346
CDF87189.1	CP097146.1	49.189	185	246	2	185	440875	441408	6.73e-47	165
CDF87190.1	CP097142.1	52.887	1091	1087	10	1087	599382	602549	0.0	1103
CDF87190.1	CP097142.1	37.519	661	1087	360	992	289286	291223	8.76e-122	412
CDF87190.1	CP097136.1	48.810	672	1087	328	999	176721	178679	0.0	681
CDF87190.1	CP097138.1	46.386	664	1087	356	1004	296962	295007	0.0	593
CDF87190.1	CP097145.1	44.091	660	1087	361	993	640918	638990	1.00e-162	533
CDF87190.1	CP097143.1	31.597	595	1087	364	902	951312	953048	1.31e-76	276
CDF87191.1	CP097142.1	50.588	170	205	36	205	599077	598580	2.13e-46	162
CDF87193.1	CP097142.1	50.247	607	592	8	592	598361	596550	0.0	592
CDF87193.1	CP097147.1	36.228	334	592	153	476	688511	689485	2.59e-60	216
CDF87193.1	CP097133.1	36.228	334	592	153	476	457754	458728	2.98e-60	216
CDF87193.1	CP097135.1	32.589	448	592	157	592	827706	828980	7.19e-59	212
CDF87193.1	CP097146.1	25.614	570	592	93	590	439992	438367	5.85e-36	143
CDF87193.1	CP097146.1	27.829	327	592	153	478	653543	654424	1.54e-28	120
CDF87194.1	CP097146.1	44.886	352	333	1	333	437192	438226	3.43e-90	293
CDF87195.1	CP097146.1	79.195	298	305	12	305	436547	435654	9.47e-164	503
CDF87196.1	CP097146.1	36.809	633	589	22	580	433795	435513	3.45e-85	289
CDF87197.1	CP097142.1	46.457	127	116	6	113	596295	595915	1.32e-30	112
CDF87198.1	CP097142.1	43.787	1167	1141	8	1139	592328	595777	0.0	918
CDF87199.1	CP097142.1	74.000	350	351	1	350	592022	590991	3.56e-169	521
CDF87200.1	CP097142.1	75.157	318	325	6	322	589877	590830	5.11e-166	511
CDF87200.1	CP097133.1	26.908	249	325	83	312	391472	392089	6.14e-13	68.6
CDF87200.1	CP097138.1	24.242	297	325	52	320	881247	882026	6.75e-11	62.0
CDF87201.1	CP097146.1	61.725	661	610	1	609	426443	424536	0.0	795
CDF87202.1	CP097142.1	55.704	675	811	137	801	588385	586361	0.0	779
CDF87202.1	CP097142.1	61.589	151	811	1	150	588786	588334	5.74e-56	208
CDF87203.1	CP097146.1	48.420	696	653	1	653	422391	424415	0.0	593
CDF87203.1	CP097142.1	27.083	432	653	291	648	584878	586164	1.24e-32	134
CDF87204.1	CP097146.1	70.775	568	563	1	563	422058	420355	0.0	848
CDF87204.1	CP097146.1	30.634	284	563	53	317	298216	299010	6.76e-27	115
CDF87205.1	CP097146.1	40.000	325	610	6	293	418077	419003	5.14e-46	174
CDF87205.1	CP097146.1	40.959	271	610	393	610	419139	419945	7.50e-44	167
CDF87206.1	CP097142.1	67.297	370	369	1	367	581732	582841	3.94e-170	525
CDF87206.1	CP097144.1	58.242	364	369	6	366	745074	746150	4.67e-143	447
CDF87206.1	CP097138.1	53.803	355	369	19	367	784945	783890	4.93e-123	389
CDF87207.1	CP097146.1	82.971	276	290	10	285	416146	416973	2.36e-164	504
CDF87208.1	CP097147.1	96.354	192	212	1	192	857455	858030	9.75e-124	384
CDF87208.1	CP097140.1	48.731	197	212	9	184	123737	124327	2.96e-60	202
CDF87208.1	CP097145.1	56.111	180	212	8	187	457551	458081	1.28e-58	197
CDF87208.1	CP097145.1	39.462	223	212	12	193	301611	300943	2.34e-45	159
CDF87208.1	CP097145.1	30.233	172	212	12	178	450881	451363	1.39e-17	79.3
CDF87208.1	CP097145.1	29.814	161	212	23	181	441479	441039	4.19e-13	66.2
CDF87208.1	CP097143.1	47.761	201	212	12	212	596128	595568	6.62e-57	192
CDF87208.1	CP097143.1	29.730	185	212	1	182	654308	653793	3.60e-19	84.0
CDF87208.1	CP097143.1	28.161	174	212	12	181	713078	712614	2.88e-15	72.4
CDF87208.1	CP097142.1	47.126	174	212	12	184	547866	548363	5.57e-49	169
CDF87208.1	CP097142.1	29.787	188	212	9	177	465850	465293	1.04e-17	79.7
CDF87209.1	CP097147.1	30.579	1210	1392	63	1192	853030	856614	3.16e-154	518
CDF87210.1	CP097143.1	42.251	2639	2620	10	2582	1029865	1037706	0.0	2139
CDF87210.1	CP097147.1	22.957	1738	2620	968	2566	750445	755172	5.99e-112	400
CDF87211.1	CP097147.1	53.812	446	435	1	426	852042	850756	7.21e-120	383
CDF87212.1	CP097147.1	61.992	492	582	100	582	850269	848803	0.0	612
CDF87213.1	CP097147.1	55.338	665	638	11	638	848474	846537	0.0	680
CDF87213.1	CP097147.1	33.234	337	638	58	376	480181	479303	9.93e-47	177
CDF87213.1	CP097147.1	34.194	310	638	101	381	461348	460545	1.29e-38	152
CDF87213.1	CP097147.1	29.330	358	638	56	396	653959	654939	9.54e-33	134
CDF87213.1	CP097147.1	26.100	341	638	61	382	257515	256694	1.40e-17	86.3
CDF87213.1	CP097147.1	26.522	230	638	55	281	262222	262776	8.95e-14	73.6
CDF87213.1	CP097142.1	36.471	340	638	63	397	184064	184978	9.76e-63	225
CDF87213.1	CP097142.1	26.807	332	638	57	374	151160	150270	2.43e-25	110
CDF87213.1	CP097133.1	36.503	326	638	56	376	540213	541088	2.91e-53	196
CDF87213.1	CP097133.1	31.157	337	638	44	375	184393	185319	9.63e-38	149
CDF87213.1	CP097135.1	34.954	329	638	58	382	273814	274689	2.71e-51	191
CDF87213.1	CP097135.1	27.554	323	638	58	376	319988	319131	1.14e-23	105
CDF87213.1	CP097135.1	24.286	350	638	56	398	1396417	1397262	1.31e-16	82.8
CDF87213.1	CP097135.1	27.778	324	638	58	375	1471284	1470517	5.36e-15	77.8
CDF87213.1	CP097135.1	33.871	124	638	164	285	1023304	1022933	1.31e-14	76.6
CDF87213.1	CP097135.1	26.667	345	638	54	376	287284	286424	6.69e-13	70.9
CDF87213.1	CP097135.1	24.521	261	638	58	297	1379049	1379720	9.95e-12	67.0
CDF87213.1	CP097143.1	30.030	333	638	47	371	351670	352536	9.10e-34	137
CDF87213.1	CP097143.1	23.662	355	638	64	374	848180	849055	4.15e-14	74.7
CDF87214.1	CP097143.1	45.367	723	693	9	690	1027175	1025124	0.0	593
CDF87215.1	CP097136.1	89.434	530	531	1	530	201791	203368	0.0	934
CDF87215.1	CP097146.1	30.037	273	531	105	359	653564	654268	5.93e-19	89.7
CDF87216.1	CP097143.1	60.547	877	842	17	842	1021958	1024579	0.0	1028
CDF87217.1	CP097141.1	66.970	439	428	6	428	646897	645581	0.0	579
CDF87218.1	CP097136.1	52.688	930	894	9	890	198762	201488	0.0	951
CDF87218.1	CP097132.1	26.882	744	894	20	727	171563	173500	2.48e-53	201
CDF87219.1	CP097141.1	89.238	223	231	9	231	644587	645255	2.74e-135	418
CDF87220.1	CP097141.1	85.400	500	505	1	494	640285	641784	0.0	862
CDF87220.1	CP097133.1	25.822	426	505	40	443	472855	471608	1.14e-29	122
CDF87220.1	CP097133.1	25.495	404	505	100	479	29418	30602	7.14e-23	101
CDF87220.1	CP097135.1	26.996	263	505	223	468	135204	135959	1.04e-15	79.3
CDF87221.1	CP097136.1	58.478	289	287	1	287	197616	198470	1.52e-102	327
CDF87222.1	CP097141.1	45.173	808	789	1	786	639167	636987	0.0	702
CDF87222.1	CP097136.1	34.783	253	789	350	601	514029	514664	3.24e-31	130
CDF87222.1	CP097135.1	37.162	148	789	410	557	662812	663213	8.67e-21	97.1
CDF87223.1	CP097141.1	61.146	157	194	3	159	636769	636299	3.34e-62	206
CDF87224.1	CP097136.1	51.471	680	652	13	651	195391	197406	0.0	601
CDF87225.1	CP097136.1	65.310	516	505	6	505	193509	195056	0.0	668
CDF87226.1	CP097141.1	68.456	447	459	11	457	634705	636036	0.0	624
CDF87227.1	CP097141.1	52.874	261	275	8	268	633541	634320	4.67e-88	285
CDF87227.1	CP097147.1	31.667	240	275	53	275	741468	742145	3.24e-16	77.0
CDF87228.1	CP097141.1	71.856	334	386	52	384	615998	616999	7.66e-163	504
CDF87229.1	CP097141.1	43.269	728	662	1	660	617243	619408	5.02e-158	503
CDF87230.1	CP097141.1	54.403	318	370	51	368	619781	620722	2.38e-114	364
CDF87231.1	CP097136.1	57.768	457	428	1	428	191708	193051	2.15e-166	516
CDF87231.1	CP097139.1	45.532	235	428	196	428	98067	97372	1.19e-60	212
CDF87231.1	CP097139.1	47.297	74	428	94	167	98667	98446	1.25e-13	72.0
CDF87232.1	CP097142.1	69.811	159	195	37	195	565198	564731	2.46e-77	250
CDF87233.1	CP097141.1	46.875	128	122	4	122	147327	146986	9.07e-17	73.6
CDF87234.1	CP097141.1	61.785	594	582	13	563	148107	149888	0.0	746
CDF87234.1	CP097135.1	25.085	586	582	11	553	737711	736059	1.26e-34	139
CDF87235.1	CP097142.1	39.376	866	823	7	823	561984	564563	0.0	603
CDF87236.1	CP097142.1	42.346	503	451	1	451	561725	560220	5.45e-98	321
CDF87237.1	CP097141.1	41.379	174	201	22	183	151092	151607	6.14e-31	117
CDF87238.1	CP097142.1	71.341	328	310	1	310	559094	560077	8.22e-146	452
CDF87239.1	CP097141.1	37.113	388	354	1	354	153156	152011	1.27e-74	249
CDF87240.1	CP097141.1	35.654	474	402	1	399	153881	155281	1.05e-75	254
CDF87241.1	CP097141.1	60.884	294	290	1	290	155749	156630	2.90e-119	375
CDF87242.1	CP097138.1	75.444	338	370	20	357	1039700	1038687	0.0	578
CDF87244.1	CP097143.1	68.037	438	414	1	414	282018	280705	0.0	619
CDF87244.1	CP097137.1	25.604	414	414	1	399	36337	35246	4.42e-26	110
CDF87244.1	CP097135.1	25.485	361	414	6	351	405384	406331	7.44e-21	94.0
CDF87244.1	CP097139.1	21.823	362	414	3	350	349616	348666	4.29e-15	76.3
CDF87244.1	CP097141.1	23.457	324	414	41	350	551279	550443	2.70e-11	64.3
CDF87246.1	CP097143.1	48.392	3017	2985	1	2981	295757	286899	0.0	2935
CDF87247.1	CP097143.1	59.675	615	568	1	567	296133	297974	0.0	756
CDF87248.1	CP097135.1	40.153	391	620	27	414	695433	696593	2.62e-91	308
CDF87249.1	CP097143.1	69.656	524	534	21	534	299837	298266	0.0	776
CDF87249.1	CP097135.1	63.960	505	534	38	534	698977	697463	0.0	686
CDF87250.1	CP097146.1	64.773	176	182	8	181	612137	612664	1.77e-80	258
CDF87251.1	CP097146.1	66.447	304	307	2	303	613680	612769	3.67e-141	438
CDF87252.1	CP097146.1	61.019	785	793	10	789	613934	616258	0.0	961
CDF87254.1	CP097144.1	42.759	145	98	1	96	693506	693072	2.37e-33	119
CDF87255.1	CP097146.1	58.472	301	296	1	295	821543	820653	8.75e-101	322
CDF87256.1	CP097146.1	57.664	137	146	7	143	820010	820420	2.44e-50	170
CDF87256.1	CP097146.1	45.217	115	146	29	143	819409	819753	1.07e-32	120
CDF87257.1	CP097146.1	50.467	107	148	12	118	819415	819735	1.17e-32	120
CDF87257.1	CP097146.1	43.119	109	148	10	118	820076	820402	2.99e-26	101
CDF87258.1	CP097146.1	47.945	219	227	1	213	817161	817817	5.75e-62	207
CDF87258.1	CP097142.1	31.008	129	227	14	141	164915	164571	3.15e-11	61.2
CDF87259.1	CP097144.1	62.323	706	662	1	662	692756	690681	0.0	879
CDF87260.1	CP097146.1	69.203	276	290	1	275	816837	816037	2.83e-111	352
CDF87261.1	CP097144.1	63.753	469	467	4	467	688828	690231	0.0	637
CDF87261.1	CP097144.1	26.667	330	467	135	454	847741	848625	5.51e-24	104
CDF87261.1	CP097135.1	28.184	369	467	138	461	611187	610114	6.59e-28	116
CDF87261.1	CP097145.1	24.874	398	467	137	462	291548	292657	5.65e-27	113
CDF87261.1	CP097136.1	27.926	376	467	134	461	448823	447747	2.15e-26	112
CDF87261.1	CP097136.1	29.880	251	467	235	467	353298	354014	1.54e-21	97.1
CDF87261.1	CP097133.1	30.738	244	467	237	461	86536	85835	1.17e-23	103
CDF87262.1	CP097144.1	58.744	223	222	1	218	688413	687748	2.99e-86	277
CDF87262.1	CP097146.1	47.556	225	222	3	218	815488	814817	2.44e-61	205
CDF87262.1	CP097139.1	27.039	233	222	4	215	190706	191389	6.84e-19	83.6
CDF87263.1	CP097146.1	52.574	272	279	3	271	815506	814712	4.84e-88	285
CDF87263.1	CP097144.1	48.498	233	279	9	239	688407	687748	7.76e-65	218
CDF87263.1	CP097139.1	29.412	255	279	10	245	190706	191416	1.42e-23	99.0
CDF87264.1	CP097144.1	58.185	507	516	1	504	687549	686062	0.0	589
CDF87265.1	CP097144.1	51.116	448	455	2	443	684405	685745	3.24e-142	448
CDF87266.1	CP097144.1	33.333	162	1527	10	130	679270	679728	2.13e-13	74.3
CDF87267.1	CP097144.1	43.625	1098	1090	9	1089	678967	675689	0.0	897
CDF87268.1	CP097146.1	52.490	261	254	3	246	812546	813328	1.81e-77	253
CDF87269.1	CP097144.1	90.019	521	523	3	523	673902	675464	0.0	979
CDF87270.1	CP097144.1	71.774	248	730	486	730	671657	670914	4.69e-115	381
CDF87270.1	CP097143.1	31.053	190	730	533	718	352108	352623	1.24e-13	73.6
CDF87270.1	CP097143.1	45.714	70	730	523	592	92231	92025	3.40e-13	72.0
CDF87270.1	CP097143.1	28.636	220	730	174	380	92726	92103	1.18e-12	70.5
CDF87270.1	CP097141.1	34.343	99	730	533	631	159449	159171	4.88e-12	68.6
CDF87270.1	CP097141.1	27.152	151	730	175	325	159878	159456	8.12e-12	67.8
CDF87272.1	CP097144.1	63.687	358	371	16	371	667512	668582	1.40e-141	442
CDF87272.1	CP097144.1	37.857	140	371	18	135	549387	549791	1.65e-13	70.9
CDF87272.1	CP097145.1	34.218	377	371	11	368	507957	506911	2.39e-44	162
CDF87272.1	CP097145.1	25.806	434	371	6	364	482322	483614	2.99e-29	118
CDF87272.1	CP097145.1	45.455	77	371	12	88	607875	607654	8.01e-15	74.7
CDF87272.1	CP097145.1	40.426	94	371	5	97	223425	223144	5.96e-13	68.9
CDF87272.1	CP097143.1	29.504	383	371	20	357	300755	301855	5.94e-30	120
CDF87272.1	CP097137.1	27.000	400	371	17	366	88399	87254	1.06e-14	74.7
CDF87272.1	CP097136.1	39.474	114	371	13	125	245067	244777	1.67e-14	73.9
CDF87273.1	CP097146.1	72.727	154	155	1	149	811042	811503	6.98e-67	218
CDF87274.1	CP097139.1	77.835	388	392	12	391	313490	312327	0.0	612
CDF87274.1	CP097138.1	35.322	419	392	11	390	600123	601319	8.62e-70	237
CDF87274.1	CP097143.1	34.559	408	392	11	389	755177	753984	4.14e-66	226
CDF87274.1	CP097134.1	40.333	300	392	7	304	118139	117264	4.25e-59	206
CDF87274.1	CP097141.1	38.889	288	392	28	308	568952	568110	7.58e-54	191
CDF87275.1	CP097135.1	85.266	319	347	29	347	1172981	1173937	0.0	581
CDF87275.1	CP097139.1	78.779	344	347	4	347	311094	312122	0.0	570
CDF87276.1	CP097139.1	48.980	147	166	24	163	310463	310897	1.14e-47	164
CDF87277.1	CP097139.1	71.254	327	327	1	326	308908	309885	2.61e-160	494
CDF87277.1	CP097146.1	34.416	308	327	2	307	520450	521304	1.64e-49	176
CDF87277.1	CP097135.1	32.797	311	327	2	307	1197691	1198545	9.14e-44	159
CDF87277.1	CP097135.1	27.129	317	327	6	305	246296	247132	2.33e-19	87.8
CDF87277.1	CP097141.1	33.779	299	327	7	300	603634	604401	3.24e-42	154
CDF87277.1	CP097133.1	29.114	316	327	6	313	520222	521112	1.30e-35	135
CDF87278.1	CP097135.1	54.140	314	307	1	300	1171483	1172406	7.69e-104	331
CDF87278.1	CP097133.1	27.241	290	307	11	265	516738	517583	4.90e-20	89.4
CDF87278.1	CP097146.1	29.151	271	307	29	260	112817	113605	4.21e-18	83.6
CDF87279.1	CP097139.1	44.795	855	825	13	825	306040	308469	0.0	689
CDF87279.1	CP097135.1	41.974	841	825	36	825	1168564	1170936	0.0	605
CDF87280.1	CP097143.1	63.415	123	124	1	123	13545	13177	1.61e-49	167
CDF87281.1	CP097139.1	55.091	933	952	10	856	302093	304822	0.0	905
CDF87281.1	CP097139.1	41.887	265	952	17	280	79969	79184	5.31e-56	211
CDF87281.1	CP097139.1	30.000	260	952	25	271	496192	496938	5.94e-29	124
CDF87281.1	CP097139.1	24.889	225	952	11	222	154546	153872	2.52e-15	79.7
CDF87281.1	CP097139.1	30.882	136	952	98	222	256582	256184	2.27e-14	76.6
CDF87281.1	CP097139.1	51.515	66	952	885	949	305111	305308	7.84e-13	71.6
CDF87281.1	CP097135.1	46.457	254	952	30	279	1471269	1470517	2.98e-63	233
CDF87281.1	CP097135.1	29.326	341	952	8	321	179069	180070	9.18e-29	123
CDF87281.1	CP097135.1	27.228	202	952	25	224	1396423	1397022	5.60e-23	104
CDF87281.1	CP097135.1	28.041	296	952	26	293	407874	407005	1.56e-22	103
CDF87281.1	CP097135.1	27.523	218	952	68	281	1449850	1449206	1.26e-21	100
CDF87281.1	CP097135.1	23.050	282	952	25	278	714284	715120	2.82e-21	99.4
CDF87281.1	CP097135.1	26.007	273	952	25	281	1417795	1417004	2.97e-21	99.4
CDF87281.1	CP097135.1	27.727	220	952	31	224	287254	286601	2.54e-19	92.8
CDF87281.1	CP097135.1	25.424	236	952	24	235	1379046	1379741	5.31e-18	88.6
CDF87281.1	CP097135.1	27.184	206	952	93	278	1023352	1022747	1.20e-17	87.4
CDF87281.1	CP097135.1	27.228	202	952	30	222	75642	75046	2.03e-14	76.6
CDF87281.1	CP097135.1	27.179	195	952	31	220	273832	274404	2.58e-13	73.2
CDF87281.1	CP097135.1	22.393	326	952	28	274	962796	963737	5.06e-12	68.9
CDF87281.1	CP097135.1	24.257	202	952	94	278	411973	411386	1.59e-11	67.4
CDF87281.1	CP097145.1	36.093	302	952	5	278	70993	71892	1.95e-44	174
CDF87281.1	CP097145.1	28.571	301	952	20	280	676262	675363	1.93e-26	116
CDF87281.1	CP097145.1	29.911	224	952	25	222	704597	705262	3.34e-23	105
CDF87281.1	CP097145.1	30.566	265	952	25	223	334641	335423	2.26e-22	102
CDF87281.1	CP097145.1	28.390	236	952	16	240	57989	57291	1.18e-15	80.9
CDF87281.1	CP097145.1	30.332	211	952	89	280	563279	563878	3.00e-13	73.2
CDF87281.1	CP097145.1	25.287	174	952	45	210	295105	294590	2.14e-12	70.1
CDF87281.1	CP097132.1	39.844	256	952	29	278	156167	155436	2.06e-41	164
CDF87281.1	CP097132.1	28.249	354	952	29	310	152733	151702	5.54e-19	91.7
CDF87281.1	CP097132.1	24.138	232	952	11	228	110506	111189	1.18e-13	74.3
CDF87281.1	CP097146.1	33.684	285	952	25	278	79823	80662	1.57e-38	155
CDF87281.1	CP097146.1	36.900	271	952	30	279	743000	743791	1.91e-38	155
CDF87281.1	CP097146.1	28.761	226	952	25	236	98293	98967	1.10e-27	120
CDF87281.1	CP097146.1	27.303	304	952	24	316	264575	263688	3.15e-22	102
CDF87281.1	CP097146.1	28.000	225	952	30	222	959431	958775	3.18e-19	92.4
CDF87281.1	CP097146.1	23.333	270	952	31	282	745723	746520	4.96e-18	88.6
CDF87281.1	CP097146.1	28.846	156	952	125	279	214950	215390	6.30e-14	75.1
CDF87281.1	CP097146.1	33.898	118	952	98	210	793703	793353	2.92e-13	73.2
CDF87281.1	CP097146.1	28.571	196	952	31	222	410317	410880	5.02e-13	72.4
CDF87281.1	CP097146.1	35.200	125	952	100	222	53506	53162	9.69e-13	71.2
CDF87282.1	CP097135.1	38.339	566	679	100	650	1167592	1165895	2.18e-132	429
CDF87283.1	CP097139.1	40.373	322	317	6	289	301462	300500	2.34e-67	227
CDF87284.1	CP097139.1	63.934	183	185	1	183	300173	299625	8.61e-81	259
CDF87285.1	CP097139.1	73.913	3749	3728	1	3728	288261	299492	0.0	5824
CDF87285.1	CP097142.1	23.118	372	3728	3303	3662	57490	56513	1.85e-13	76.3
CDF87285.1	CP097141.1	23.249	357	3728	3318	3662	557999	558931	2.58e-13	75.5
CDF87286.1	CP097135.1	42.264	530	655	88	612	1163763	1162225	1.24e-123	403
CDF87286.1	CP097135.1	25.175	429	655	106	499	765123	763936	3.91e-13	71.6
CDF87286.1	CP097143.1	27.551	294	655	218	499	369877	369113	2.31e-17	85.5
CDF87286.1	CP097143.1	27.640	322	655	223	540	367566	366700	5.74e-16	80.9
CDF87286.1	CP097140.1	26.486	370	655	157	519	415432	414518	1.69e-11	66.2
CDF87287.1	CP097139.1	61.457	947	936	6	936	287416	284648	0.0	1177
CDF87287.1	CP097145.1	24.153	708	936	179	834	532485	530476	3.54e-37	150
CDF87287.1	CP097140.1	22.805	706	936	169	848	143635	141602	5.36e-35	144
CDF87288.1	CP097139.1	50.725	276	469	205	469	283637	282891	4.92e-72	246
CDF87288.1	CP097135.1	43.768	345	469	157	469	1160977	1160018	5.61e-69	238
CDF87289.1	CP097135.1	51.266	316	306	1	300	1158861	1159799	4.94e-95	306
CDF87290.1	CP097138.1	50.758	132	132	6	130	880439	880831	1.62e-38	135
CDF87290.1	CP097147.1	28.462	130	132	3	121	921602	921246	1.04e-11	59.3
CDF87291.1	CP097135.1	56.653	496	459	1	459	1158342	1156900	0.0	560
CDF87291.1	CP097135.1	26.030	461	459	24	446	916948	918045	1.09e-31	127
CDF87291.1	CP097143.1	27.314	443	459	50	446	585346	584300	4.28e-28	117
CDF87292.1	CP097139.1	72.931	580	580	2	580	281887	280175	0.0	818
CDF87292.1	CP097139.1	70.884	577	580	11	580	278128	276419	0.0	787
CDF87292.1	CP097139.1	65.411	584	580	7	580	274308	272587	0.0	729
CDF87292.1	CP097135.1	70.984	579	580	2	580	1154328	1152643	0.0	791
CDF87292.1	CP097135.1	66.839	579	580	2	580	1151012	1149294	0.0	770
CDF87292.1	CP097135.1	66.667	579	580	2	580	1145620	1143902	0.0	768
CDF87292.1	CP097135.1	51.630	552	580	23	563	13566	11917	0.0	591
CDF87292.1	CP097135.1	30.319	564	580	12	561	117841	119481	2.52e-77	266
CDF87292.1	CP097135.1	31.299	508	580	67	564	219687	221165	1.12e-71	249
CDF87292.1	CP097135.1	26.253	499	580	66	551	1492495	1493940	2.38e-46	174
CDF87292.1	CP097135.1	27.289	546	580	19	540	1429298	1427721	6.18e-43	164
CDF87292.1	CP097135.1	25.386	583	580	30	541	1233599	1231947	2.11e-37	147
CDF87292.1	CP097135.1	23.201	556	580	4	541	6268	7884	1.48e-20	95.1
CDF87292.1	CP097143.1	63.043	552	580	25	576	270324	271955	0.0	733
